,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,carbinoxamine,,,,,,,,,,,,,,,,,,,
1,Palgic,,,,,,,,,,,,,,,,,,,
2,Arbinoxa,,,,,,,,,,,,,,,,,,,
3,Pediatex,,,,,,,,,,,,,,,,,,,
4,Carboxine,,,,,,,,,,,,,,,,,,,
5,Histex PD,,,,,,,,,,,,,,,,,,,
6,Karbinal ER,,,,,,,,,,,,,,,,,,,
7,Histex IE,,,,,,,,,,,,,,,,,,,
8,Histex CT,,,,,,,,,,,,,,,,,,,
9,Pediox,,,,,,,,,,,,,,,,,,,
10,Ryvent,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
