,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,venlafaxine,,,,,,,,,,,,,,,,,,,
1,Brisdelle,,,,,,,,,,,,,,,,,,,
2,gabapentin,,,,,,,,,,,,,,,,,,,
3,paroxetine,,,,,,,,,,,,,,,,,,,
4,Estratest,,,,,,,,,,,,,,,,,,,
5,fluoxetine,,,,,,,,,,,,,,,,,,,
6,Duavee,,,,,,,,,,,,,,,,,,,
7,esterified estrogens / methyltestosterone,,,,,,,,,,,,,,,,,,,
8,Megace,,,,,,,,,,,,,,,,,,,
9,Covaryx,,,,,,,,,,,,,,,,,,,
10,Estratest H.S.,,,,,,,,,,,,,,,,,,,
11,megestrol,,,,,,,,,,,,,,,,,,,
12,mirtazapine,,,,,,,,,,,,,,,,,,,
13,citalopram,,,,,,,,,,,,,,,,,,,
14,duloxetine,,,,,,,,,,,,,,,,,,,
15,Covaryx HS,,,,,,,,,,,,,,,,,,,
16,Megace ES,,,,,,,,,,,,,,,,,,,
17,bazedoxifene / conjugated estrogens,,,,,,,,,,,,,,,,,,,
18,EEMT,,,,,,,,,,,,,,,,,,,
19,Menogen,,,,,,,,,,,,,,,,,,,
20,desvenlafaxine,,,,,,,,,,,,,,,,,,,
21,EEMT DS,,,,,,,,,,,,,,,,,,,
22,Essian,,,,,,,,,,,,,,,,,,,
23,EEMT HS,,,,,,,,,,,,,,,,,,,
24,Essian H.S.,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,
