,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,heparin,,,,,,,,,,,,,,,,,,,
1,Heparin Sodium,,,,,,,,,,,,,,,,,,,
2,Activase,,,,,,,,,,,,,,,,,,,
3,argatroban,,,,,,,,,,,,,,,,,,,
4,Acova,,,,,,,,,,,,,,,,,,,
5,Kinlytic,,,,,,,,,,,,,,,,,,,
6,Abbokinase,,,,,,,,,,,,,,,,,,,
7,alteplase,,,,,,,,,,,,,,,,,,,
8,Cathflo Activase,,,,,,,,,,,,,,,,,,,
9,urokinase,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,
