,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,metronidazole,,,,,,,,,,,,,,,,,,,
1,MetroGel-Vaginal,,,,,,,,,,,,,,,,,,,
2,Cleocin,,,,,,,,,,,,,,,,,,,
3,Flagyl ER,,,,,,,,,,,,,,,,,,,
4,clindamycin,,,,,,,,,,,,,,,,,,,
5,Metro,,,,,,,,,,,,,,,,,,,
6,Vandazole,,,,,,,,,,,,,,,,,,,
7,Cleocin Vaginal,,,,,,,,,,,,,,,,,,,
8,Acid Jelly,,,,,,,,,,,,,,,,,,,
9,Clindamax,,,,,,,,,,,,,,,,,,,
10,Clindesse,,,,,,,,,,,,,,,,,,,
11,Tindamax,,,,,,,,,,,,,,,,,,,
12,Cleocin Ovules,,,,,,,,,,,,,,,,,,,
13,Cleocin HCl,,,,,,,,,,,,,,,,,,,
14,Clindacin P,,,,,,,,,,,,,,,,,,,
15,tinidazole,,,,,,,,,,,,,,,,,,,
16,Cleocin Phosphate,,,,,,,,,,,,,,,,,,,
17,Clindacin PAC,,,,,,,,,,,,,,,,,,,
18,Nuvessa,,,,,,,,,,,,,,,,,,,
19,Cleocin Pediatric,,,,,,,,,,,,,,,,,,,
20,Fem pH,,,,,,,,,,,,,,,,,,,
21,acetic acid,,,,,,,,,,,,,,,,,,,
22,Relagard,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,
