,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Genotropin,,,,,,,,,,,,,,,,,,,
1,Nutropin,,,,,,,,,,,,,,,,,,,
2,Humatrope,,,,,,,,,,,,,,,,,,,
3,Norditropin,,,,,,,,,,,,,,,,,,,
4,Saizen,,,,,,,,,,,,,,,,,,,
5,Nutropin AQ,,,,,,,,,,,,,,,,,,,
6,Omnitrope,,,,,,,,,,,,,,,,,,,
7,somatropin,,,,,,,,,,,,,,,,,,,
8,Norditropin FlexPro,,,,,,,,,,,,,,,,,,,
9,Norditropin Nordiflex,,,,,,,,,,,,,,,,,,,
10,Nutropin Depot,,,,,,,,,,,,,,,,,,,
11,Zomacton,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
