,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,sulfamethoxazole / trimethoprim,,,,,,,,,,,,,,,,,,,
1,dapsone,,,,,,,,,,,,,,,,,,,
2,clindamycin,,,,,,,,,,,,,,,,,,,
3,Daraprim,,,,,,,,,,,,,,,,,,,
4,Bactrim,,,,,,,,,,,,,,,,,,,
5,Bactrim DS,,,,,,,,,,,,,,,,,,,
6,pyrimethamine,,,,,,,,,,,,,,,,,,,
7,Cleocin,,,,,,,,,,,,,,,,,,,
8,Septra,,,,,,,,,,,,,,,,,,,
9,Sulfatrim,,,,,,,,,,,,,,,,,,,
10,Wellcovorin,,,,,,,,,,,,,,,,,,,
11,Cleocin HCl,,,,,,,,,,,,,,,,,,,
12,Cleocin Pediatric,,,,,,,,,,,,,,,,,,,
13,Cleocin Phosphate,,,,,,,,,,,,,,,,,,,
14,Co-trimoxazole,,,,,,,,,,,,,,,,,,,
15,SMZ-TMP DS,,,,,,,,,,,,,,,,,,,
16,sulfadiazine,,,,,,,,,,,,,,,,,,,
17,leucovorin,,,,,,,,,,,,,,,,,,,
18,Cotrim,,,,,,,,,,,,,,,,,,,
19,Sulfatrim Pediatric,,,,,,,,,,,,,,,,,,,
20,Septra DS,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,
