,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,fluconazole,,,,,,,,,,,,,,,,,,,
1,Diflucan,,,,,,,,,,,,,,,,,,,
2,Mycamine,,,,,,,,,,,,,,,,,,,
3,amphotericin b,,,,,,,,,,,,,,,,,,,
4,Fungizone,,,,,,,,,,,,,,,,,,,
5,micafungin,,,,,,,,,,,,,,,,,,,
6,Amphocin,,,,,,,,,,,,,,,,,,,
7,gentian violet,,,,,,,,,,,,,,,,,,,
8,Sporanox,,,,,,,,,,,,,,,,,,,
9,itraconazole,,,,,,,,,,,,,,,,,,,
10,Onmel,,,,,,,,,,,,,,,,,,,
11,Sporanox PulsePak,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
