,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,carbinoxamine,,,,,,,,,,,,,,,,,,,
1,Palgic,,,,,,,,,,,,,,,,,,,
2,Arbinoxa,,,,,,,,,,,,,,,,,,,
3,Carboxine,,,,,,,,,,,,,,,,,,,
4,Histex CT,,,,,,,,,,,,,,,,,,,
5,Histex IE,,,,,,,,,,,,,,,,,,,
6,Histex PD,,,,,,,,,,,,,,,,,,,
7,Pediatex,,,,,,,,,,,,,,,,,,,
8,Pediox,,,,,,,,,,,,,,,,,,,
9,Karbinal ER,,,,,,,,,,,,,,,,,,,
10,Ryvent,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
