,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Bleph-10,,,,,,,,,,,,,,,,,,,
1,doxycycline,,,,,,,,,,,,,,,,,,,
2,Doxy 100,,,,,,,,,,,,,,,,,,,
3,sulfacetamide sodium,,,,,,,,,,,,,,,,,,,
4,Doryx,,,,,,,,,,,,,,,,,,,
5,Doxy 200,,,,,,,,,,,,,,,,,,,
6,Vibramycin,,,,,,,,,,,,,,,,,,,
7,Monodox,,,,,,,,,,,,,,,,,,,
8,Morgidox,,,,,,,,,,,,,,,,,,,
9,Ocudox,,,,,,,,,,,,,,,,,,,
10,sulfisoxazole,,,,,,,,,,,,,,,,,,,
11,Oraxyl,,,,,,,,,,,,,,,,,,,
12,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
13,Sodium Sulamyd,,,,,,,,,,,,,,,,,,,
14,Isopto Cetamide,,,,,,,,,,,,,,,,,,,
15,Ocusulf-10,,,,,,,,,,,,,,,,,,,
16,Truxazole,,,,,,,,,,,,,,,,,,,
17,Gantrisin Pediatric,,,,,,,,,,,,,,,,,,,
18,Minocin for Injection,,,,,,,,,,,,,,,,,,,
19,minocycline,,,,,,,,,,,,,,,,,,,
20,Ocu-Sul 15,,,,,,,,,,,,,,,,,,,
21,Sulfac 10%,,,,,,,,,,,,,,,,,,,
22,Gantrisin,,,,,,,,,,,,,,,,,,,
23,Ocu-Sul 10,,,,,,,,,,,,,,,,,,,
24,Ocu-Sul 30,,,,,,,,,,,,,,,,,,,
25,Sulf-10,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,
