,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,clindamycin,,,,,,,,,,,,,,,,,,,
1,metronidazole,,,,,,,,,,,,,,,,,,,
2,Flagyl,,,,,,,,,,,,,,,,,,,
3,Zosyn,,,,,,,,,,,,,,,,,,,
4,Cleocin,,,,,,,,,,,,,,,,,,,
5,Unasyn,,,,,,,,,,,,,,,,,,,
6,Cleocin HCl,,,,,,,,,,,,,,,,,,,
7,Flagyl IV,,,,,,,,,,,,,,,,,,,
8,Cleocin Pediatric,,,,,,,,,,,,,,,,,,,
9,ampicillin / sulbactam,,,,,,,,,,,,,,,,,,,
10,Cleocin Phosphate,,,,,,,,,,,,,,,,,,,
11,Metro,,,,,,,,,,,,,,,,,,,
12,piperacillin / tazobactam,,,,,,,,,,,,,,,,,,,
13,Flagyl 375,,,,,,,,,,,,,,,,,,,
14,Mefoxin,,,,,,,,,,,,,,,,,,,
15,cefoxitin,,,,,,,,,,,,,,,,,,,
16,cilastatin / imipenem,,,,,,,,,,,,,,,,,,,
17,penicillin g potassium,,,,,,,,,,,,,,,,,,,
18,Pfizerpen,,,,,,,,,,,,,,,,,,,
19,Primaxin IM,,,,,,,,,,,,,,,,,,,
20,penicillin g sodium,,,,,,,,,,,,,,,,,,,
21,Primaxin IV,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,
