,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,doxycycline,,,,,,,,,,,,,,,,,,,
1,Zithromax,,,,,,,,,,,,,,,,,,,
2,azithromycin,,,,,,,,,,,,,,,,,,,
3,Azithromycin Dose Pack,,,,,,,,,,,,,,,,,,,
4,cefixime,,,,,,,,,,,,,,,,,,,
5,Flagyl,,,,,,,,,,,,,,,,,,,
6,metronidazole,,,,,,,,,,,,,,,,,,,
7,Suprax,,,,,,,,,,,,,,,,,,,
8,Doxy 100,,,,,,,,,,,,,,,,,,,
9,Vibramycin,,,,,,,,,,,,,,,,,,,
10,Doryx,,,,,,,,,,,,,,,,,,,
11,Doxy 200,,,,,,,,,,,,,,,,,,,
12,Zmax,,,,,,,,,,,,,,,,,,,
13,Monodox,,,,,,,,,,,,,,,,,,,
14,ceftriaxone,,,,,,,,,,,,,,,,,,,
15,Morgidox,,,,,,,,,,,,,,,,,,,
16,Ocudox,,,,,,,,,,,,,,,,,,,
17,Oraxyl,,,,,,,,,,,,,,,,,,,
18,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
19,Flagyl 375,,,,,,,,,,,,,,,,,,,
20,Flagyl ER,,,,,,,,,,,,,,,,,,,
21,Flagyl IV,,,,,,,,,,,,,,,,,,,
22,Metro,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,
