,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,albendazole,,,,,,,,,,,,,,,,,,,
1,Vermox,,,,,,,,,,,,,,,,,,,
2,Stromectol,,,,,,,,,,,,,,,,,,,
3,pyrantel,,,,,,,,,,,,,,,,,,,
4,Albenza,,,,,,,,,,,,,,,,,,,
5,ivermectin,,,,,,,,,,,,,,,,,,,
6,mebendazole,,,,,,,,,,,,,,,,,,,
7,Pinworm Medicine,,,,,,,,,,,,,,,,,,,
8,Ascarel,,,,,,,,,,,,,,,,,,,
9,Alinia,,,,,,,,,,,,,,,,,,,
10,Reese's Pinworm Medicine,,,,,,,,,,,,,,,,,,,
11,nitazoxanide,,,,,,,,,,,,,,,,,,,
12,Antiminth,,,,,,,,,,,,,,,,,,,
13,Pinworm Caplets,,,,,,,,,,,,,,,,,,,
14,Emverm,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
