,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,azithromycin,,,,,,,,,,,,,,,,,,,
1,clarithromycin,,,,,,,,,,,,,,,,,,,
2,Azithromycin Dose Pack,,,,,,,,,,,,,,,,,,,
3,Zithromax,,,,,,,,,,,,,,,,,,,
4,erythromycin,,,,,,,,,,,,,,,,,,,
5,Biaxin,,,,,,,,,,,,,,,,,,,
6,rifampin,,,,,,,,,,,,,,,,,,,
7,Zmax,,,,,,,,,,,,,,,,,,,
8,Erythrocin,,,,,,,,,,,,,,,,,,,
9,Erythrocin Lactobionate,,,,,,,,,,,,,,,,,,,
10,Biaxin XL,,,,,,,,,,,,,,,,,,,
11,E.E.S.-400 Filmtab,,,,,,,,,,,,,,,,,,,
12,Rifadin,,,,,,,,,,,,,,,,,,,
13,E.E.S. Granules,,,,,,,,,,,,,,,,,,,
14,Eryc,,,,,,,,,,,,,,,,,,,
15,Ilosone,,,,,,,,,,,,,,,,,,,
16,E.E.S.-400,,,,,,,,,,,,,,,,,,,
17,Ery-Tab,,,,,,,,,,,,,,,,,,,
18,EryPed,,,,,,,,,,,,,,,,,,,
19,Erythrocin Stearate Filmtab,,,,,,,,,,,,,,,,,,,
20,PCE Dispertab,,,,,,,,,,,,,,,,,,,
21,Rifadin IV,,,,,,,,,,,,,,,,,,,
22,Rimactane,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,
