,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,doxycycline,,,,,,,,,,,,,,,,,,,
1,azithromycin,,,,,,,,,,,,,,,,,,,
2,Azithromycin Dose Pack,,,,,,,,,,,,,,,,,,,
3,Doxy 100,,,,,,,,,,,,,,,,,,,
4,amoxicillin,,,,,,,,,,,,,,,,,,,
5,Amoxil,,,,,,,,,,,,,,,,,,,
6,Zithromax,,,,,,,,,,,,,,,,,,,
7,erythromycin,,,,,,,,,,,,,,,,,,,
8,Doryx,,,,,,,,,,,,,,,,,,,
9,tetracycline,,,,,,,,,,,,,,,,,,,
10,Doxy 200,,,,,,,,,,,,,,,,,,,
11,Vibramycin,,,,,,,,,,,,,,,,,,,
12,levofloxacin,,,,,,,,,,,,,,,,,,,
13,Erythrocin,,,,,,,,,,,,,,,,,,,
14,Levaquin,,,,,,,,,,,,,,,,,,,
15,Moxilin,,,,,,,,,,,,,,,,,,,
16,Apo-Amoxi,,,,,,,,,,,,,,,,,,,
17,Ery-Tab,,,,,,,,,,,,,,,,,,,
18,Monodox,,,,,,,,,,,,,,,,,,,
19,Zmax,,,,,,,,,,,,,,,,,,,
20,Morgidox,,,,,,,,,,,,,,,,,,,
21,Ocudox,,,,,,,,,,,,,,,,,,,
22,Oraxyl,,,,,,,,,,,,,,,,,,,
23,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
24,Achromycin V,,,,,,,,,,,,,,,,,,,
25,Floxin,,,,,,,,,,,,,,,,,,,
26,Ala-Tet,,,,,,,,,,,,,,,,,,,
27,Brodspec,,,,,,,,,,,,,,,,,,,
28,E.E.S.-400,,,,,,,,,,,,,,,,,,,
29,E.E.S.-400 Filmtab,,,,,,,,,,,,,,,,,,,
30,E.E.S. Granules,,,,,,,,,,,,,,,,,,,
31,Eryc,,,,,,,,,,,,,,,,,,,
32,EryPed,,,,,,,,,,,,,,,,,,,
33,Erythrocin Lactobionate,,,,,,,,,,,,,,,,,,,
34,Erythrocin Stearate Filmtab,,,,,,,,,,,,,,,,,,,
35,Ilosone,,,,,,,,,,,,,,,,,,,
36,ofloxacin,,,,,,,,,,,,,,,,,,,
37,Panmycin,,,,,,,,,,,,,,,,,,,
38,PCE Dispertab,,,,,,,,,,,,,,,,,,,
39,Sumycin,,,,,,,,,,,,,,,,,,,
40,Tetracap,,,,,,,,,,,,,,,,,,,
41,Tetracon,,,,,,,,,,,,,,,,,,,
42,Gantrisin,,,,,,,,,,,,,,,,,,,
43,Gantrisin Pediatric,,,,,,,,,,,,,,,,,,,
44,sulfisoxazole,,,,,,,,,,,,,,,,,,,
45,Truxazole,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,
