,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,simethicone,,,,,,,,,,,,,,,,,,,
1,Mylicon,,,,,,,,,,,,,,,,,,,
2,Phazyme,,,,,,,,,,,,,,,,,,,
3,Alka-Seltzer Anti-Gas,,,,,,,,,,,,,,,,,,,
4,Anti-Gas Ultra Strength,,,,,,,,,,,,,,,,,,,
5,Maalox Anti-Gas,,,,,,,,,,,,,,,,,,,
6,Mylanta Gas,,,,,,,,,,,,,,,,,,,
7,Gas Free Extra Strength,,,,,,,,,,,,,,,,,,,
8,Little Tummys,,,,,,,,,,,,,,,,,,,
9,Mylanta Gas Maximum Strength,,,,,,,,,,,,,,,,,,,
10,Pitressin,,,,,,,,,,,,,,,,,,,
11,Genasyme,,,,,,,,,,,,,,,,,,,
12,Ovol,,,,,,,,,,,,,,,,,,,
13,vasopressin,,,,,,,,,,,,,,,,,,,
14,Baby Gasz,,,,,,,,,,,,,,,,,,,
15,Equalize Gas Relief Drops,,,,,,,,,,,,,,,,,,,
16,Gas Aide,,,,,,,,,,,,,,,,,,,
17,Infantaire Gas Relief,,,,,,,,,,,,,,,,,,,
18,Mi-Acid Gas Relief,,,,,,,,,,,,,,,,,,,
19,Mytab Gas,,,,,,,,,,,,,,,,,,,
20,Vasostrict,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,
