,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,dexamethasone,,,,,,,,,,,,,,,,,,,
1,Decadron,,,,,,,,,,,,,,,,,,,
2,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
3,Dexasone LA,,,,,,,,,,,,,,,,,,,
4,Dexasone,,,,,,,,,,,,,,,,,,,
5,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
6,penicillin g potassium,,,,,,,,,,,,,,,,,,,
7,Pfizerpen,,,,,,,,,,,,,,,,,,,
8,Baycadron,,,,,,,,,,,,,,,,,,,
9,De-Sone LA,,,,,,,,,,,,,,,,,,,
10,Dexacen-4,,,,,,,,,,,,,,,,,,,
11,Solurex,,,,,,,,,,,,,,,,,,,
12,Solurex LA,,,,,,,,,,,,,,,,,,,
13,Zema Pak,,,,,,,,,,,,,,,,,,,
14,penicillin g sodium,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
