,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,baclofen,,,,,,,,,,,,,,,,,,,
1,Botox,,,,,,,,,,,,,,,,,,,
2,lorazepam,,,,,,,,,,,,,,,,,,,
3,Lioresal,,,,,,,,,,,,,,,,,,,
4,Dysport,,,,,,,,,,,,,,,,,,,
5,Xeomin,,,,,,,,,,,,,,,,,,,
6,Kemstro,,,,,,,,,,,,,,,,,,,
7,onabotulinumtoxinA,,,,,,,,,,,,,,,,,,,
8,Myobloc,,,,,,,,,,,,,,,,,,,
9,botulinum toxin type b,,,,,,,,,,,,,,,,,,,
10,abobotulinumtoxinA,,,,,,,,,,,,,,,,,,,
11,incobotulinumtoxinA,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
