,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Taxol,,,,,,,,,,,,,,,,,,,
1,Adriamycin,,,,,,,,,,,,,,,,,,,
2,Oncovin,,,,,,,,,,,,,,,,,,,
3,Onxol,,,,,,,,,,,,,,,,,,,
4,Cosmegen,,,,,,,,,,,,,,,,,,,
5,paclitaxel,,,,,,,,,,,,,,,,,,,
6,vincristine,,,,,,,,,,,,,,,,,,,
7,doxorubicin,,,,,,,,,,,,,,,,,,,
8,cyclophosphamide,,,,,,,,,,,,,,,,,,,
9,dactinomycin,,,,,,,,,,,,,,,,,,,
10,Vincasar PFS,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
