,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Suboxone,,,,,,,,,,,,,,,,,,,
1,Vivitrol,,,,,,,,,,,,,,,,,,,
2,buprenorphine / naloxone,,,,,,,,,,,,,,,,,,,
3,buprenorphine,,,,,,,,,,,,,,,,,,,
4,Zubsolv,,,,,,,,,,,,,,,,,,,
5,Revia,,,,,,,,,,,,,,,,,,,
6,naltrexone,,,,,,,,,,,,,,,,,,,
7,Bunavail,,,,,,,,,,,,,,,,,,,
8,Probuphine,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
