,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,levofloxacin,,,,,,,,,,,,,,,,,,,
1,Levaquin,,,,,,,,,,,,,,,,,,,
2,Avelox I.V.,,,,,,,,,,,,,,,,,,,
3,Cipro,,,,,,,,,,,,,,,,,,,
4,ciprofloxacin,,,,,,,,,,,,,,,,,,,
5,Cipro I.V.,,,,,,,,,,,,,,,,,,,
6,Cipro XR,,,,,,,,,,,,,,,,,,,
7,Proquin XR,,,,,,,,,,,,,,,,,,,
8,Avelox,,,,,,,,,,,,,,,,,,,
9,moxifloxacin,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,
