,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,bupivacaine,,,,,,,,,,,,,,,,,,,
1,Marcaine HCl,,,,,,,,,,,,,,,,,,,
2,cefotaxime,,,,,,,,,,,,,,,,,,,
3,ropivacaine,,,,,,,,,,,,,,,,,,,
4,cefotetan,,,,,,,,,,,,,,,,,,,
5,Marcaine,,,,,,,,,,,,,,,,,,,
6,Claforan,,,,,,,,,,,,,,,,,,,
7,Mefoxin,,,,,,,,,,,,,,,,,,,
8,Marcaine Spinal,,,,,,,,,,,,,,,,,,,
9,Naropin,,,,,,,,,,,,,,,,,,,
10,Cefotan,,,,,,,,,,,,,,,,,,,
11,Pipracil,,,,,,,,,,,,,,,,,,,
12,Sensorcaine,,,,,,,,,,,,,,,,,,,
13,Sensorcaine-MPF,,,,,,,,,,,,,,,,,,,
14,Sensorcaine-MPF Spinal,,,,,,,,,,,,,,,,,,,
15,piperacillin,,,,,,,,,,,,,,,,,,,
16,cefoxitin,,,,,,,,,,,,,,,,,,,
17,Naropin Polyamp,,,,,,,,,,,,,,,,,,,
18,Naropin SDV,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,
