,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,doxycycline,,,,,,,,,,,,,,,,,,,
1,tetracycline,,,,,,,,,,,,,,,,,,,
2,Doxy 100,,,,,,,,,,,,,,,,,,,
3,Vibramycin,,,,,,,,,,,,,,,,,,,
4,Doryx,,,,,,,,,,,,,,,,,,,
5,Monodox,,,,,,,,,,,,,,,,,,,
6,Morgidox,,,,,,,,,,,,,,,,,,,
7,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
8,Doxy 200,,,,,,,,,,,,,,,,,,,
9,Ocudox,,,,,,,,,,,,,,,,,,,
10,Oraxyl,,,,,,,,,,,,,,,,,,,
11,Ala-Tet,,,,,,,,,,,,,,,,,,,
12,Achromycin V,,,,,,,,,,,,,,,,,,,
13,Brodspec,,,,,,,,,,,,,,,,,,,
14,Panmycin,,,,,,,,,,,,,,,,,,,
15,Sumycin,,,,,,,,,,,,,,,,,,,
16,Tetracap,,,,,,,,,,,,,,,,,,,
17,Tetracon,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,
