,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,cyclobenzaprine,,,,,,,,,,,,,,,,,,,
1,Valium,,,,,,,,,,,,,,,,,,,
2,diazepam,,,,,,,,,,,,,,,,,,,
3,ibuprofen,,,,,,,,,,,,,,,,,,,
4,Diazepam Intensol,,,,,,,,,,,,,,,,,,,
5,clonazepam,,,,,,,,,,,,,,,,,,,
6,Advil,,,,,,,,,,,,,,,,,,,
7,baclofen,,,,,,,,,,,,,,,,,,,
8,Feldene,,,,,,,,,,,,,,,,,,,
9,Diastat,,,,,,,,,,,,,,,,,,,
10,piroxicam,,,,,,,,,,,,,,,,,,,
11,IBU,,,,,,,,,,,,,,,,,,,
12,Actiprofen,,,,,,,,,,,,,,,,,,,
13,Motrin,,,,,,,,,,,,,,,,,,,
14,Addaprin,,,,,,,,,,,,,,,,,,,
15,Proprinal,,,,,,,,,,,,,,,,,,,
16,A-G Profen,,,,,,,,,,,,,,,,,,,
17,Diastat AcuDial,,,,,,,,,,,,,,,,,,,
18,Ibu-8,,,,,,,,,,,,,,,,,,,
19,Midol IB,,,,,,,,,,,,,,,,,,,
20,Motrin IB,,,,,,,,,,,,,,,,,,,
21,Nuprin,,,,,,,,,,,,,,,,,,,
22,Genpril,,,,,,,,,,,,,,,,,,,
23,Haltran,,,,,,,,,,,,,,,,,,,
24,Ibu-4,,,,,,,,,,,,,,,,,,,
25,Ibu-6,,,,,,,,,,,,,,,,,,,
26,IBU-200,,,,,,,,,,,,,,,,,,,
27,Ibu-Tab,,,,,,,,,,,,,,,,,,,
28,Q-Profen,,,,,,,,,,,,,,,,,,,
29,Diastat Pediatric,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,
