,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Aricept,,,,,,,,,,,,,,,,,,,
1,Namenda,,,,,,,,,,,,,,,,,,,
2,donepezil,,,,,,,,,,,,,,,,,,,
3,Exelon,,,,,,,,,,,,,,,,,,,
4,Namenda XR,,,,,,,,,,,,,,,,,,,
5,Aricept ODT,,,,,,,,,,,,,,,,,,,
6,memantine,,,,,,,,,,,,,,,,,,,
7,galantamine,,,,,,,,,,,,,,,,,,,
8,Razadyne ER,,,,,,,,,,,,,,,,,,,
9,Razadyne,,,,,,,,,,,,,,,,,,,
10,rivastigmine,,,,,,,,,,,,,,,,,,,
11,vitamin e,,,,,,,,,,,,,,,,,,,
12,Alpha E,,,,,,,,,,,,,,,,,,,
13,Hydergine,,,,,,,,,,,,,,,,,,,
14,Namzaric,,,,,,,,,,,,,,,,,,,
15,Aqua-E,,,,,,,,,,,,,,,,,,,
16,Aqua Gem-E,,,,,,,,,,,,,,,,,,,
17,Aquasol E,,,,,,,,,,,,,,,,,,,
18,donepezil / memantine,,,,,,,,,,,,,,,,,,,
19,Aquavite-E,,,,,,,,,,,,,,,,,,,
20,E-400 Clear,,,,,,,,,,,,,,,,,,,
21,E-600,,,,,,,,,,,,,,,,,,,
22,E-Gems,,,,,,,,,,,,,,,,,,,
23,ergoloid mesylates,,,,,,,,,,,,,,,,,,,
24,etanercept,,,,,,,,,,,,,,,,,,,
25,Nutr-E-Sol,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,
