,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Votrient,,,,,,,,,,,,,,,,,,,
1,Adriamycin,,,,,,,,,,,,,,,,,,,
2,pazopanib,,,,,,,,,,,,,,,,,,,
3,methotrexate,,,,,,,,,,,,,,,,,,,
4,doxorubicin,,,,,,,,,,,,,,,,,,,
5,Yondelis,,,,,,,,,,,,,,,,,,,
6,Lartruvo,,,,,,,,,,,,,,,,,,,
7,olaratumab,,,,,,,,,,,,,,,,,,,
8,trabectedin,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
