,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Decadron,,,,,,,,,,,,,,,,,,,
1,dexamethasone,,,,,,,,,,,,,,,,,,,
2,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
3,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
4,Baycadron,,,,,,,,,,,,,,,,,,,
5,Dexasone,,,,,,,,,,,,,,,,,,,
6,Dexasone LA,,,,,,,,,,,,,,,,,,,
7,Solurex,,,,,,,,,,,,,,,,,,,
8,De-Sone LA,,,,,,,,,,,,,,,,,,,
9,Solurex LA,,,,,,,,,,,,,,,,,,,
10,Zema Pak,,,,,,,,,,,,,,,,,,,
11,Dexacen-4,,,,,,,,,,,,,,,,,,,
12,LoCort,,,,,,,,,,,,,,,,,,,
13,Zonacort,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,
