,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,ibuprofen,,,,,,,,,,,,,,,,,,,
1,naproxen,,,,,,,,,,,,,,,,,,,
2,Addaprin,,,,,,,,,,,,,,,,,,,
3,Naprosyn,,,,,,,,,,,,,,,,,,,
4,Advil,,,,,,,,,,,,,,,,,,,
5,Motrin,,,,,,,,,,,,,,,,,,,
6,Naprelan,,,,,,,,,,,,,,,,,,,
7,Anaprox,,,,,,,,,,,,,,,,,,,
8,Aflaxen,,,,,,,,,,,,,,,,,,,
9,Aleve,,,,,,,,,,,,,,,,,,,
10,All Day Pain Relief,,,,,,,,,,,,,,,,,,,
11,EC-Naprosyn,,,,,,,,,,,,,,,,,,,
12,Actiprofen,,,,,,,,,,,,,,,,,,,
13,Haltran,,,,,,,,,,,,,,,,,,,
14,Q-Profen,,,,,,,,,,,,,,,,,,,
15,Anaprox-DS,,,,,,,,,,,,,,,,,,,
16,IBU,,,,,,,,,,,,,,,,,,,
17,Ibu-8,,,,,,,,,,,,,,,,,,,
18,Nuprin,,,,,,,,,,,,,,,,,,,
19,Proprinal,,,,,,,,,,,,,,,,,,,
20,Flanax Pain Reliever,,,,,,,,,,,,,,,,,,,
21,Midol Extended Relief,,,,,,,,,,,,,,,,,,,
22,A-G Profen,,,,,,,,,,,,,,,,,,,
23,Genpril,,,,,,,,,,,,,,,,,,,
24,Ibu-4,,,,,,,,,,,,,,,,,,,
25,Ibu-6,,,,,,,,,,,,,,,,,,,
26,IBU-200,,,,,,,,,,,,,,,,,,,
27,Ibu-Tab,,,,,,,,,,,,,,,,,,,
28,Midol IB,,,,,,,,,,,,,,,,,,,
29,Motrin IB,,,,,,,,,,,,,,,,,,,
30,All Day Relief,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,
