,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,nystatin,,,,,,,,,,,,,,,,,,,
1,Diflucan,,,,,,,,,,,,,,,,,,,
2,fluconazole,,,,,,,,,,,,,,,,,,,
3,Mycelex Troche,,,,,,,,,,,,,,,,,,,
4,Mycostatin,,,,,,,,,,,,,,,,,,,
5,clotrimazole,,,,,,,,,,,,,,,,,,,
6,Nilstat,,,,,,,,,,,,,,,,,,,
7,Bio-Statin,,,,,,,,,,,,,,,,,,,
8,Amphocin,,,,,,,,,,,,,,,,,,,
9,ketoconazole,,,,,,,,,,,,,,,,,,,
10,Sporanox PulsePak,,,,,,,,,,,,,,,,,,,
11,Fungizone,,,,,,,,,,,,,,,,,,,
12,itraconazole,,,,,,,,,,,,,,,,,,,
13,Oravig,,,,,,,,,,,,,,,,,,,
14,Sporanox,,,,,,,,,,,,,,,,,,,
15,amphotericin b,,,,,,,,,,,,,,,,,,,
16,miconazole,,,,,,,,,,,,,,,,,,,
17,Noxafil,,,,,,,,,,,,,,,,,,,
18,Onmel,,,,,,,,,,,,,,,,,,,
19,gentian violet,,,,,,,,,,,,,,,,,,,
20,posaconazole,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,
