,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Renvela,,,,,,,,,,,,,,,,,,,
1,Renagel,,,,,,,,,,,,,,,,,,,
2,Carafate,,,,,,,,,,,,,,,,,,,
3,Fosrenol,,,,,,,,,,,,,,,,,,,
4,sevelamer,,,,,,,,,,,,,,,,,,,
5,sucralfate,,,,,,,,,,,,,,,,,,,
6,Velphoro,,,,,,,,,,,,,,,,,,,
7,lanthanum carbonate,,,,,,,,,,,,,,,,,,,
8,Auryxia,,,,,,,,,,,,,,,,,,,
9,calcium carbonate / magnesium carbonate,,,,,,,,,,,,,,,,,,,
10,sucroferric oxyhydroxide,,,,,,,,,,,,,,,,,,,
11,ferric citrate,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
