,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,somatropin,,,,,,,,,,,,,,,,,,,
1,Genotropin,,,,,,,,,,,,,,,,,,,
2,Norditropin,,,,,,,,,,,,,,,,,,,
3,Norditropin FlexPro,,,,,,,,,,,,,,,,,,,
4,Saizen,,,,,,,,,,,,,,,,,,,
5,Nutropin AQ,,,,,,,,,,,,,,,,,,,
6,Humatrope,,,,,,,,,,,,,,,,,,,
7,Nutropin,,,,,,,,,,,,,,,,,,,
8,Norditropin Nordiflex,,,,,,,,,,,,,,,,,,,
9,Omnitrope,,,,,,,,,,,,,,,,,,,
10,Nutropin Depot,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,
