,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,fenofibrate,,,,,,,,,,,,,,,,,,,
1,TriCor,,,,,,,,,,,,,,,,,,,
2,Crestor,,,,,,,,,,,,,,,,,,,
3,Lipitor,,,,,,,,,,,,,,,,,,,
4,Welchol,,,,,,,,,,,,,,,,,,,
5,atorvastatin,,,,,,,,,,,,,,,,,,,
6,simvastatin,,,,,,,,,,,,,,,,,,,
7,pravastatin,,,,,,,,,,,,,,,,,,,
8,cholestyramine,,,,,,,,,,,,,,,,,,,
9,lovastatin,,,,,,,,,,,,,,,,,,,
10,Zocor,,,,,,,,,,,,,,,,,,,
11,rosuvastatin,,,,,,,,,,,,,,,,,,,
12,Antara,,,,,,,,,,,,,,,,,,,
13,Cholestyramine Light,,,,,,,,,,,,,,,,,,,
14,Pravachol,,,,,,,,,,,,,,,,,,,
15,colesevelam,,,,,,,,,,,,,,,,,,,
16,Lipofen,,,,,,,,,,,,,,,,,,,
17,Prevalite,,,,,,,,,,,,,,,,,,,
18,Colestid,,,,,,,,,,,,,,,,,,,
19,colestipol,,,,,,,,,,,,,,,,,,,
20,Triglide,,,,,,,,,,,,,,,,,,,
21,Lofibra,,,,,,,,,,,,,,,,,,,
22,Mevacor,,,,,,,,,,,,,,,,,,,
23,Altoprev,,,,,,,,,,,,,,,,,,,
24,fluvastatin,,,,,,,,,,,,,,,,,,,
25,Fenoglide,,,,,,,,,,,,,,,,,,,
26,Questran,,,,,,,,,,,,,,,,,,,
27,Altocor,,,,,,,,,,,,,,,,,,,
28,Lescol,,,,,,,,,,,,,,,,,,,
29,Lescol XL,,,,,,,,,,,,,,,,,,,
30,Questran Light,,,,,,,,,,,,,,,,,,,
31,Colestid Flavored,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,
