,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Genotropin,,,,,,,,,,,,,,,,,,,
1,Omnitrope,,,,,,,,,,,,,,,,,,,
2,Humatrope,,,,,,,,,,,,,,,,,,,
3,Norditropin,,,,,,,,,,,,,,,,,,,
4,somatropin,,,,,,,,,,,,,,,,,,,
5,Saizen,,,,,,,,,,,,,,,,,,,
6,Nutropin,,,,,,,,,,,,,,,,,,,
7,Norditropin FlexPro,,,,,,,,,,,,,,,,,,,
8,Nutropin Depot,,,,,,,,,,,,,,,,,,,
9,Serostim,,,,,,,,,,,,,,,,,,,
10,Norditropin Nordiflex,,,,,,,,,,,,,,,,,,,
11,Nutropin AQ,,,,,,,,,,,,,,,,,,,
12,Zomacton,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,
