,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,permethrin,,,,,,,,,,,,,,,,,,,
1,Elimite,,,,,,,,,,,,,,,,,,,
2,lindane,,,,,,,,,,,,,,,,,,,
3,Lice Bedding Spray,,,,,,,,,,,,,,,,,,,
4,RID,,,,,,,,,,,,,,,,,,,
5,Natroba,,,,,,,,,,,,,,,,,,,
6,piperonyl butoxide / pyrethrins,,,,,,,,,,,,,,,,,,,
7,Acticin,,,,,,,,,,,,,,,,,,,
8,Lice Treatment,,,,,,,,,,,,,,,,,,,
9,RID Home Lice Control Spray for Surfaces,,,,,,,,,,,,,,,,,,,
10,Nix Cream Rinse,,,,,,,,,,,,,,,,,,,
11,Licide,,,,,,,,,,,,,,,,,,,
12,Nix Lice Control,,,,,,,,,,,,,,,,,,,
13,"Good Sense Lice Killing Shampoo, Step 1",,,,,,,,,,,,,,,,,,,
14,spinosad,,,,,,,,,,,,,,,,,,,
15,Tisit,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,
