,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,omeprazole,,,,,,,,,,,,,,,,,,,
1,Protonix,,,,,,,,,,,,,,,,,,,
2,Nexium,,,,,,,,,,,,,,,,,,,
3,pantoprazole,,,,,,,,,,,,,,,,,,,
4,famotidine,,,,,,,,,,,,,,,,,,,
5,Zantac,,,,,,,,,,,,,,,,,,,
6,Prevacid,,,,,,,,,,,,,,,,,,,
7,lansoprazole,,,,,,,,,,,,,,,,,,,
8,Prilosec,,,,,,,,,,,,,,,,,,,
9,rabeprazole,,,,,,,,,,,,,,,,,,,
10,cimetidine,,,,,,,,,,,,,,,,,,,
11,Aciphex,,,,,,,,,,,,,,,,,,,
12,Pepcid AC,,,,,,,,,,,,,,,,,,,
13,ranitidine,,,,,,,,,,,,,,,,,,,
14,Zantac 150,,,,,,,,,,,,,,,,,,,
15,Prevacid OTC,,,,,,,,,,,,,,,,,,,
16,Zantac 300,,,,,,,,,,,,,,,,,,,
17,esomeprazole,,,,,,,,,,,,,,,,,,,
18,Tagamet HB,,,,,,,,,,,,,,,,,,,
19,Protonix IV,,,,,,,,,,,,,,,,,,,
20,Heartburn Relief,,,,,,,,,,,,,,,,,,,
21,Zantac 75,,,,,,,,,,,,,,,,,,,
22,Pepcid,,,,,,,,,,,,,,,,,,,
23,Tagamet,,,,,,,,,,,,,,,,,,,
24,Nexium IV,,,,,,,,,,,,,,,,,,,
25,Pepcid AC Maximum Strength Tablets,,,,,,,,,,,,,,,,,,,
26,Deprizine,,,,,,,,,,,,,,,,,,,
27,Acid Controller Maximum Strength,,,,,,,,,,,,,,,,,,,
28,aluminum hydroxide,,,,,,,,,,,,,,,,,,,
29,Berkley and Jensen Acid Reducer Maximum Strength,,,,,,,,,,,,,,,,,,,
30,Careone Acid Reducer,,,,,,,,,,,,,,,,,,,
31,Sunmark Acid Reducer Maximum Strength,,,,,,,,,,,,,,,,,,,
32,Zantac 150 EFFERdose,,,,,,,,,,,,,,,,,,,
33,Acid Controller Original Strength,,,,,,,,,,,,,,,,,,,
34,Alternagel,,,,,,,,,,,,,,,,,,,
35,Equaline Heartburn Relief,,,,,,,,,,,,,,,,,,,
36,Pepcid AC Chewable Tablets,,,,,,,,,,,,,,,,,,,
37,Pepcid AC Maximum Strength,,,,,,,,,,,,,,,,,,,
38,Pepcid Oral Suspension,,,,,,,,,,,,,,,,,,,
39,Prevacid SoluTab,,,,,,,,,,,,,,,,,,,
40,Taladine,,,,,,,,,,,,,,,,,,,
41,Zantac 25 mg EFFERdose,,,,,,,,,,,,,,,,,,,
42,Zantac EFFERdose,,,,,,,,,,,,,,,,,,,
43,aluminum hydroxide / magnesium hydroxide,,,,,,,,,,,,,,,,,,,
44,Prevacid IV,,,,,,,,,,,,,,,,,,,
45,Alamag,,,,,,,,,,,,,,,,,,,
46,Equaline Acid Reducer,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,
