,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,doxycycline,,,,,,,,,,,,,,,,,,,
1,amoxicillin,,,,,,,,,,,,,,,,,,,
2,Doxy 100,,,,,,,,,,,,,,,,,,,
3,tetracycline,,,,,,,,,,,,,,,,,,,
4,Doryx,,,,,,,,,,,,,,,,,,,
5,Amoxil,,,,,,,,,,,,,,,,,,,
6,ceftriaxone,,,,,,,,,,,,,,,,,,,
7,Moxilin,,,,,,,,,,,,,,,,,,,
8,Vibramycin,,,,,,,,,,,,,,,,,,,
9,Doxy 200,,,,,,,,,,,,,,,,,,,
10,Achromycin V,,,,,,,,,,,,,,,,,,,
11,Monodox,,,,,,,,,,,,,,,,,,,
12,Morgidox,,,,,,,,,,,,,,,,,,,
13,Apo-Amoxi,,,,,,,,,,,,,,,,,,,
14,Claforan,,,,,,,,,,,,,,,,,,,
15,Sumycin,,,,,,,,,,,,,,,,,,,
16,Oraxyl,,,,,,,,,,,,,,,,,,,
17,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
18,Ocudox,,,,,,,,,,,,,,,,,,,
19,Ala-Tet,,,,,,,,,,,,,,,,,,,
20,cefotaxime,,,,,,,,,,,,,,,,,,,
21,Brodspec,,,,,,,,,,,,,,,,,,,
22,Panmycin,,,,,,,,,,,,,,,,,,,
23,Tetracap,,,,,,,,,,,,,,,,,,,
24,Tetracon,,,,,,,,,,,,,,,,,,,
25,penicillin g potassium,,,,,,,,,,,,,,,,,,,
26,penicillin g sodium,,,,,,,,,,,,,,,,,,,
27,Pfizerpen,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,
