,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,propranolol,,,,,,,,,,,,,,,,,,,
1,primidone,,,,,,,,,,,,,,,,,,,
2,Inderal,,,,,,,,,,,,,,,,,,,
3,Zonegran,,,,,,,,,,,,,,,,,,,
4,gabapentin,,,,,,,,,,,,,,,,,,,
5,Corgard,,,,,,,,,,,,,,,,,,,
6,nadolol,,,,,,,,,,,,,,,,,,,
7,metoprolol,,,,,,,,,,,,,,,,,,,
8,zonisamide,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
