,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Firazyr,,,,,,,,,,,,,,,,,,,
1,Cinryze,,,,,,,,,,,,,,,,,,,
2,Kalbitor,,,,,,,,,,,,,,,,,,,
3,Berinert,,,,,,,,,,,,,,,,,,,
4,ecallantide,,,,,,,,,,,,,,,,,,,
5,icatibant,,,,,,,,,,,,,,,,,,,
6,C1 esterase inhibitor (human),,,,,,,,,,,,,,,,,,,
7,Ruconest,,,,,,,,,,,,,,,,,,,
8,conestat alfa,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
