,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Lotemax,,,,,,,,,,,,,,,,,,,
1,prednisone,,,,,,,,,,,,,,,,,,,
2,prednisolone,,,,,,,,,,,,,,,,,,,
3,Alrex,,,,,,,,,,,,,,,,,,,
4,Maxidex,,,,,,,,,,,,,,,,,,,
5,Dexamethasone Intensol,,,,,,,,,,,,,,,,,,,
6,Zylet,,,,,,,,,,,,,,,,,,,
7,Acthar,,,,,,,,,,,,,,,,,,,
8,dexamethasone,,,,,,,,,,,,,,,,,,,
9,loteprednol,,,,,,,,,,,,,,,,,,,
10,Decadron,,,,,,,,,,,,,,,,,,,
11,Kenalog-40,,,,,,,,,,,,,,,,,,,
12,triamcinolone,,,,,,,,,,,,,,,,,,,
13,loteprednol / tobramycin,,,,,,,,,,,,,,,,,,,
14,corticotropin,,,,,,,,,,,,,,,,,,,
15,Dexasol,,,,,,,,,,,,,,,,,,,
16,Baycadron,,,,,,,,,,,,,,,,,,,
17,Dexpak Taperpak,,,,,,,,,,,,,,,,,,,
18,Zema Pak,,,,,,,,,,,,,,,,,,,
19,AK-Dex,,,,,,,,,,,,,,,,,,,
20,Clinacort,,,,,,,,,,,,,,,,,,,
21,Cortone Acetate,,,,,,,,,,,,,,,,,,,
22,Dexasone,,,,,,,,,,,,,,,,,,,
23,Dexasone LA,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,
