,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,gabapentin,,,,,,,,,,,,,,,,,,,
1,methylprednisolone,,,,,,,,,,,,,,,,,,,
2,ibuprofen,,,,,,,,,,,,,,,,,,,
3,acetaminophen,,,,,,,,,,,,,,,,,,,
4,Flanax Pain Reliever,,,,,,,,,,,,,,,,,,,
5,Proprinal,,,,,,,,,,,,,,,,,,,
6,naproxen,,,,,,,,,,,,,,,,,,,
7,dexamethasone,,,,,,,,,,,,,,,,,,,
8,sertraline,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
