,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,loperamide,,,,,,,,,,,,,,,,,,,
1,mesalamine,,,,,,,,,,,,,,,,,,,
2,sulfasalazine,,,,,,,,,,,,,,,,,,,
3,Pepto-Bismol,,,,,,,,,,,,,,,,,,,
4,Azulfidine,,,,,,,,,,,,,,,,,,,
5,Sulfazine,,,,,,,,,,,,,,,,,,,
6,bismuth subsalicylate,,,,,,,,,,,,,,,,,,,
7,Azulfidine EN-tabs,,,,,,,,,,,,,,,,,,,
8,Imotil,,,,,,,,,,,,,,,,,,,
9,Kaopectate,,,,,,,,,,,,,,,,,,,
10,Diamode,,,,,,,,,,,,,,,,,,,
11,Up and Up Anti-Diarrheal Solution,,,,,,,,,,,,,,,,,,,
12,Bismatrol,,,,,,,,,,,,,,,,,,,
13,Kao-Paverin,,,,,,,,,,,,,,,,,,,
14,Bismarex,,,,,,,,,,,,,,,,,,,
15,Kapectolin (New Formula),,,,,,,,,,,,,,,,,,,
16,Maalox Total Relief,,,,,,,,,,,,,,,,,,,
17,Bismatrol Maximum Strength,,,,,,,,,,,,,,,,,,,
18,Pink Bismuth,,,,,,,,,,,,,,,,,,,
19,Peptic Relief,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,
