,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Plaquenil,,,,,,,,,,,,,,,,,,,
1,hydroxychloroquine,,,,,,,,,,,,,,,,,,,
2,doxycycline,,,,,,,,,,,,,,,,,,,
3,amoxicillin,,,,,,,,,,,,,,,,,,,
4,Doxy 100,,,,,,,,,,,,,,,,,,,
5,Amoxil,,,,,,,,,,,,,,,,,,,
6,Doryx,,,,,,,,,,,,,,,,,,,
7,Doxy 200,,,,,,,,,,,,,,,,,,,
8,Monodox,,,,,,,,,,,,,,,,,,,
9,Vibramycin,,,,,,,,,,,,,,,,,,,
10,ceftriaxone,,,,,,,,,,,,,,,,,,,
11,Vibra-Tabs,,,,,,,,,,,,,,,,,,,
12,Apo-Amoxi,,,,,,,,,,,,,,,,,,,
13,Morgidox,,,,,,,,,,,,,,,,,,,
14,Moxilin,,,,,,,,,,,,,,,,,,,
15,Oraxyl,,,,,,,,,,,,,,,,,,,
16,tetracycline,,,,,,,,,,,,,,,,,,,
17,Achromycin V,,,,,,,,,,,,,,,,,,,
18,Ocudox,,,,,,,,,,,,,,,,,,,
19,cefotaxime,,,,,,,,,,,,,,,,,,,
20,Claforan,,,,,,,,,,,,,,,,,,,
21,Ala-Tet,,,,,,,,,,,,,,,,,,,
22,Brodspec,,,,,,,,,,,,,,,,,,,
23,Panmycin,,,,,,,,,,,,,,,,,,,
24,Sumycin,,,,,,,,,,,,,,,,,,,
25,Tetracap,,,,,,,,,,,,,,,,,,,
26,Tetracon,,,,,,,,,,,,,,,,,,,
27,penicillin g potassium,,,,,,,,,,,,,,,,,,,
28,penicillin g sodium,,,,,,,,,,,,,,,,,,,
29,Pfizerpen,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,
