,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Prozac,,,,,,,,,,,,,,,,,,,
1,Zoloft,,,,,,,,,,,,,,,,,,,
2,fluoxetine,,,,,,,,,,,,,,,,,,,
3,Beyaz,,,,,,,,,,,,,,,,,,,
4,Yaz,,,,,,,,,,,,,,,,,,,
5,Sarafem,,,,,,,,,,,,,,,,,,,
6,sertraline,,,,,,,,,,,,,,,,,,,
7,Midol Maximum Strength Menstrual,,,,,,,,,,,,,,,,,,,
8,Paxil CR,,,,,,,,,,,,,,,,,,,
9,Yasmin,,,,,,,,,,,,,,,,,,,
10,citalopram,,,,,,,,,,,,,,,,,,,
11,escitalopram,,,,,,,,,,,,,,,,,,,
12,Gianvi,,,,,,,,,,,,,,,,,,,
13,paroxetine,,,,,,,,,,,,,,,,,,,
14,bupropion,,,,,,,,,,,,,,,,,,,
15,Pamprin Multi-Symptom Menstrual Relief,,,,,,,,,,,,,,,,,,,
16,venlafaxine,,,,,,,,,,,,,,,,,,,
17,Midol PMS,,,,,,,,,,,,,,,,,,,
18,Ocella,,,,,,,,,,,,,,,,,,,
19,Rapiflux,,,,,,,,,,,,,,,,,,,
20,drospirenone / ethinyl estradiol / levomefolate calcium,,,,,,,,,,,,,,,,,,,
21,drospirenone / ethinyl estradiol,,,,,,,,,,,,,,,,,,,
22,Loryna,,,,,,,,,,,,,,,,,,,
23,Selfemra,,,,,,,,,,,,,,,,,,,
24,acetaminophen / pamabrom / pyrilamine,,,,,,,,,,,,,,,,,,,
25,Syeda,,,,,,,,,,,,,,,,,,,
26,Midol PMS Maximum Strength,,,,,,,,,,,,,,,,,,,
27,acetaminophen / caffeine / pyrilamine,,,,,,,,,,,,,,,,,,,
28,Aqua-Ban,,,,,,,,,,,,,,,,,,,
29,Diurex Water Capsules,,,,,,,,,,,,,,,,,,,
30,pamabrom,,,,,,,,,,,,,,,,,,,
31,Premsyn PMS,,,,,,,,,,,,,,,,,,,
32,Vestura,,,,,,,,,,,,,,,,,,,
33,meclofenamate,,,,,,,,,,,,,,,,,,,
34,Menstrual PMS,,,,,,,,,,,,,,,,,,,
35,acetaminophen / pamabrom,,,,,,,,,,,,,,,,,,,
36,Diurex Aquagels,,,,,,,,,,,,,,,,,,,
37,Rajani,,,,,,,,,,,,,,,,,,,
38,Tylenol Women's Menstrual Relief,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,
