,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Cyclogyl,,,,,,,,,,,,,,,,,,,
1,atropine,,,,,,,,,,,,,,,,,,,
2,cyclopentolate,,,,,,,,,,,,,,,,,,,
3,Atropine-Care,,,,,,,,,,,,,,,,,,,
4,Mydriacyl,,,,,,,,,,,,,,,,,,,
5,tropicamide,,,,,,,,,,,,,,,,,,,
6,Isopto Atropine,,,,,,,,,,,,,,,,,,,
7,homatropine,,,,,,,,,,,,,,,,,,,
8,Ak-Pentolate,,,,,,,,,,,,,,,,,,,
9,Homatropaire,,,,,,,,,,,,,,,,,,,
10,Isopto Homatropine,,,,,,,,,,,,,,,,,,,
11,Tropicacyl,,,,,,,,,,,,,,,,,,,
12,Cylate,,,,,,,,,,,,,,,,,,,
13,Mydral,,,,,,,,,,,,,,,,,,,
14,Ocu-Pentolate,,,,,,,,,,,,,,,,,,,
15,Ocu-Tropic,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,
