,Brand Name,Generic Name,Type of Treatment,Brief Description,Quantity,Location,Uninsured Cost,Typical Copay,Rating,Vendor,Effectiveness,Side Effects / Risk,Ingredients,Usage Overview,Conflicting Treatment/Therapies,Food Interaction,Frequency of Treatment,Estimated Percentage of Usage,Additional Information,Reference Link
0,Nexium,,,,,,,,,,,,,,,,,,,
1,ranitidine,,,,,,,,,,,,,,,,,,,
2,famotidine,,,,,,,,,,,,,,,,,,,
3,esomeprazole,,,,,,,,,,,,,,,,,,,
4,Zantac,,,,,,,,,,,,,,,,,,,
5,Zantac 150,,,,,,,,,,,,,,,,,,,
6,Deprizine,,,,,,,,,,,,,,,,,,,
7,Zantac 150 EFFERdose,,,,,,,,,,,,,,,,,,,
8,Nexium IV,,,,,,,,,,,,,,,,,,,
9,Zantac 300,,,,,,,,,,,,,,,,,,,
10,Zantac EFFERdose,,,,,,,,,,,,,,,,,,,
11,Pepcid,,,,,,,,,,,,,,,,,,,
12,Pepcid AC Maximum Strength Tablets,,,,,,,,,,,,,,,,,,,
13,Pepcid Oral Suspension,,,,,,,,,,,,,,,,,,,
14,Taladine,,,,,,,,,,,,,,,,,,,
15,Zantac 25 mg EFFERdose,,,,,,,,,,,,,,,,,,,
16,Zantac 75,,,,,,,,,,,,,,,,,,,
17,Acid Controller Original Strength,,,,,,,,,,,,,,,,,,,
18,Heartburn Relief,,,,,,,,,,,,,,,,,,,
19,Pepcid AC,,,,,,,,,,,,,,,,,,,
20,Berkley and Jensen Acid Reducer Maximum Strength,,,,,,,,,,,,,,,,,,,
21,Careone Acid Reducer,,,,,,,,,,,,,,,,,,,
22,Equaline Heartburn Relief,,,,,,,,,,,,,,,,,,,
23,Sunmark Acid Reducer Maximum Strength,,,,,,,,,,,,,,,,,,,
24,Pepcid AC Chewable Tablets,,,,,,,,,,,,,,,,,,,
25,Pepcid AC Maximum Strength,,,,,,,,,,,,,,,,,,,
26,Acid Controller Maximum Strength,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,
